schema_version,id,modified,published,withdrawn,aliases,summary,details,severity,affected,references,database_specific
1.4.0,GHSA-q4qq-fm7q-cwp5,2021-09-16T19:30:36Z,2017-10-24T18:33:36Z,,['CVE-2013-7454'],Multiple XSS Filter Bypasses in validator,"Versions of `validator` prior to 1.1.0 are affected by several cross-site scripting vulnerabilities due to bypasses discovered in the blacklist-based filter.


## Proof of Concept
Various inputs that could bypass the filter were discovered:

Improper parsing of nested tags:

```
<s <onmouseover=""alert(1)""> <;s onmouseover=""alert(1)"">This is a test</s>
```

Incomplete filtering of javascript: URIs:

```
<a href=""javascriptJ a V a S c R iPt::alert(1)"" ""<s>"">test</a>
```

UI Redressing:

```
<div style=""z-index: 9999999; background-color: green; width: 100%; height: 100%"">
<h1>You have won</h1>Please click the link and enter your login details:
<a href=""http://example.com/"">http://good.com</a>
</div>
```

Bypass via Nested Forbidden Strings:

```
<scrRedirecRedirect 302t 302ipt type=""text/javascript"">prompt(1);</scrRedirecRedirect 302t 302ipt>
```

Additional bypasses were discovered by Krzysztof Kotowicz in 2012 when auditing CodeIgniter's XSS filtering function, which this code was based off of.


## Recommendation

If you are a developer currently using the xss filter function from the validator package, you should consider replacing it with the escape filter function from the same package. This function replaces all instances of angle brackets (<, >), ampersands, and quotation marks, so no HTML tags will be processed.","[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N'}]","[{'package': {'ecosystem': 'npm', 'name': 'validator'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '1.1.0'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2013-7454'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-q4qq-fm7q-cwp5'}, {'type': 'WEB', 'url': 'https://nealpoole.com/blog/2013/07/xss-filter-bypass-in-validator-nodejs-module/'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/41'}, {'type': 'WEB', 'url': 'http://blog.kotowicz.net/2012/07/codeigniter-210-xssclean-cross-site.html'}, {'type': 'WEB', 'url': 'http://www.openwall.com/lists/oss-security/2016/04/20/11'}]","{'cwe_ids': ['CWE-79'], 'severity': 'MODERATE', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:50:57Z', 'nvd_published_at': None}"
1.4.0,GHSA-76wq-xw4h-f8wj,2023-05-12T17:04:06Z,2017-10-24T18:33:38Z,,['CVE-2012-2695'],activerecord vulnerable to SQL Injection,"The Active Record component in Ruby on Rails before 3.0.14, 3.1.x before 3.1.6, and 3.2.x before 3.2.6 does not properly implement the passing of request data to a where method in an ActiveRecord class, which allows remote attackers to conduct certain SQL injection attacks via nested query parameters that leverage improper handling of nested hashes, a related issue to CVE-2012-2661.",[],"[{'package': {'ecosystem': 'RubyGems', 'name': 'activerecord'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '3.0.14'}]}]}, {'package': {'ecosystem': 'RubyGems', 'name': 'activerecord'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '3.1.0'}, {'fixed': '3.1.6'}]}]}, {'package': {'ecosystem': 'RubyGems', 'name': 'activerecord'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '3.2.0'}, {'fixed': '3.2.6'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2012-2695'}, {'type': 'PACKAGE', 'url': 'https://github.com/rails/rails'}, {'type': 'WEB', 'url': 'https://github.com/rubysec/ruby-advisory-db/blob/master/gems/activerecord/CVE-2012-2695.yml'}, {'type': 'WEB', 'url': 'https://groups.google.com/g/rubyonrails-security/c/l4L0TEVAz1k/m/Vr84sD9B464J'}, {'type': 'WEB', 'url': 'https://groups.google.com/group/rubyonrails-security/msg/aee3413fb038bf56?dmode=source&output=gplain'}, {'type': 'WEB', 'url': 'http://lists.opensuse.org/opensuse-security-announce/2012-08/msg00002.html'}, {'type': 'WEB', 'url': 'http://lists.opensuse.org/opensuse-security-announce/2012-08/msg00014.html'}, {'type': 'WEB', 'url': 'http://lists.opensuse.org/opensuse-security-announce/2012-08/msg00016.html'}, {'type': 'WEB', 'url': 'http://lists.opensuse.org/opensuse-updates/2012-08/msg00046.html'}, {'type': 'WEB', 'url': 'http://rhn.redhat.com/errata/RHSA-2013-0154.html'}]","{'cwe_ids': ['CWE-89'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:21:41Z', 'nvd_published_at': None}"
1.4.0,GHSA-jg4m-q6w8-vrjp,2023-01-26T21:04:14Z,2017-10-24T18:33:37Z,,['CVE-2013-4203'],rgpg Code Injection vulnerability,The `self.run_gpg` function in `lib/rgpg/gpg_helper.rb` in the rgpg gem before 0.2.3 for Ruby allows remote attackers to execute arbitrary commands via shell metacharacters in unspecified vectors.,[],"[{'package': {'ecosystem': 'RubyGems', 'name': 'rgpg'}, 'ecosystem_specific': {'affected_functions': ['']}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '0.2.3'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2013-4203'}, {'type': 'WEB', 'url': 'https://github.com/rcook/rgpg/commit/b819b13d198495f3ecd2762a0dbe27bb6fae3505'}, {'type': 'PACKAGE', 'url': 'https://github.com/rcook/rgpg'}, {'type': 'WEB', 'url': 'https://github.com/rubysec/ruby-advisory-db/blob/master/gems/rgpg/CVE-2013-4203.yml'}, {'type': 'WEB', 'url': 'http://www.openwall.com/lists/oss-security/2013/08/03/2'}]","{'cwe_ids': ['CWE-94'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:43:21Z', 'nvd_published_at': None}"
1.4.0,GHSA-574q-fxfj-wv6h,2023-05-12T17:26:05Z,2017-10-24T18:33:37Z,,['CVE-2013-1655'],Puppet Improper Input Validation vulnerability,"Puppet 2.7.x before 2.7.21 and 3.1.x before 3.1.1, when running Ruby 1.9.3 or later, allows remote attackers to execute arbitrary code via vectors related to ""serialized attributes.""",[],"[{'package': {'ecosystem': 'RubyGems', 'name': 'puppet'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '2.7.0'}, {'fixed': '2.7.21'}]}]}, {'package': {'ecosystem': 'RubyGems', 'name': 'puppet'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '3.1.0'}, {'fixed': '3.1.1'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2013-1655'}, {'type': 'PACKAGE', 'url': 'https://github.com/puppetlabs/puppet'}, {'type': 'WEB', 'url': 'https://github.com/rubysec/ruby-advisory-db/blob/master/gems/puppet/CVE-2013-1655.yml'}, {'type': 'WEB', 'url': 'https://puppetlabs.com/security/cve/cve-2013-1655/'}, {'type': 'WEB', 'url': 'https://web.archive.org/web/20200228144801/http://www.securityfocus.com/bid/58442'}, {'type': 'WEB', 'url': 'https://www.puppet.com/security/cve/cve-2013-1655-unauthenticated-remote-code-execution-vulnerability'}, {'type': 'WEB', 'url': 'http://lists.opensuse.org/opensuse-security-announce/2013-04/msg00004.html'}, {'type': 'WEB', 'url': 'http://lists.opensuse.org/opensuse-updates/2013-04/msg00056.html'}, {'type': 'WEB', 'url': 'http://ubuntu.com/usn/usn-1759-1'}, {'type': 'WEB', 'url': 'http://www.debian.org/security/2013/dsa-2643'}]","{'cwe_ids': ['CWE-20'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:00:17Z', 'nvd_published_at': None}"
1.4.0,GHSA-5726-g6r9-5f22,2022-02-25T19:54:10Z,2017-10-24T18:33:36Z,,['CVE-2014-7192'],Potential for Script Injection in syntax-error,"Versions of `syntax-error` prior to 1.1.1 are affected by a cross-site scripting vulnerability which may allow a malicious file to execute code when browserified. 

## Recommendation

Update to version 1.1.1 or later.",[],"[{'package': {'ecosystem': 'npm', 'name': 'syntax-error'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '1.1.1'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2014-7192'}, {'type': 'WEB', 'url': 'https://github.com/substack/node-syntax-error/commit/9aa4e66eb90ec595d2dba55e6f9c2dd9a668b309'}, {'type': 'WEB', 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/96728'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-5726-g6r9-5f22'}, {'type': 'WEB', 'url': 'https://github.com/substack/node-browserify/blob/master/changelog.markdown#421'}, {'type': 'PACKAGE', 'url': 'https://github.com/substack/node-syntax-error'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/37'}, {'type': 'WEB', 'url': 'http://www-01.ibm.com/support/docview.wss?uid=swg21690815'}]","{'cwe_ids': ['CWE-94'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:00:12Z', 'nvd_published_at': None}"
1.4.0,GHSA-w754-gq8r-pf5f,2023-08-29T14:01:28Z,2017-10-24T18:33:37Z,,['CVE-2013-2616'],MiniMagick Gem for Ruby URI Handling Arbitrary Command Injection,`lib/mini_magick.rb` in the MiniMagick Gem 1.3.1 for Ruby allows remote attackers to execute arbitrary commands via shell metacharacters in a URL.,[],"[{'package': {'ecosystem': 'RubyGems', 'name': 'mini_magick'}, 'ecosystem_specific': {'affected_functions': ['']}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '3.6.0'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2013-2616'}, {'type': 'PACKAGE', 'url': 'https://github.com/minimagick/minimagick'}, {'type': 'WEB', 'url': 'https://github.com/rubysec/ruby-advisory-db/blob/master/gems/mini_magick/CVE-2013-2616.yml'}, {'type': 'WEB', 'url': 'https://web.archive.org/web/20130315095512/http://www.securityfocus.com/bid/58448'}, {'type': 'WEB', 'url': 'http://packetstormsecurity.com/files/120777/Ruby-Gem-Minimagic-Command-Execution.html'}, {'type': 'WEB', 'url': 'http://seclists.org/fulldisclosure/2013/Mar/123'}, {'type': 'WEB', 'url': 'http://www.openwall.com/lists/oss-security/2013/03/19/9'}]","{'cwe_ids': ['CWE-94'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:59:55Z', 'nvd_published_at': None}"
1.4.0,GHSA-ww79-8xwv-932x,2023-08-28T16:11:35Z,2017-10-24T18:33:36Z,,['CVE-2014-0036'],rbovirt uses the rest-client gem with SSL verification disabled,"The rbovirt gem before 0.0.24 for Ruby uses the rest-client gem with SSL verification disabled, which allows remote attackers to conduct man-in-the-middle attacks via unspecified vectors.",[],"[{'package': {'ecosystem': 'RubyGems', 'name': 'rbovirt'}, 'ecosystem_specific': {'affected_functions': ['']}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '0.0.24'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2014-0036'}, {'type': 'WEB', 'url': 'https://bugzilla.redhat.com/show_bug.cgi?id=1058595'}, {'type': 'PACKAGE', 'url': 'https://github.com/abenari/rbovirt'}, {'type': 'WEB', 'url': 'https://github.com/rubysec/ruby-advisory-db/blob/master/gems/rbovirt/CVE-2014-0036.yml'}, {'type': 'WEB', 'url': 'http://lists.fedoraproject.org/pipermail/package-announce/2014-March/130148.html'}, {'type': 'WEB', 'url': 'http://lists.fedoraproject.org/pipermail/package-announce/2014-March/130180.html'}, {'type': 'WEB', 'url': 'http://seclists.org/oss-sec/2014/q1/509'}]","{'cwe_ids': [], 'severity': 'MODERATE', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T22:01:20Z', 'nvd_published_at': None}"
1.4.0,GHSA-8r6h-7x9g-xmw9,2023-01-23T20:49:57Z,2017-10-24T18:33:36Z,,['CVE-2013-6459'],will_paginate Cross-site Scripting vulnerability,Cross-site scripting (XSS) vulnerability in the will_paginate gem before 3.0.5 for Ruby allows remote attackers to inject arbitrary web script or HTML via vectors involving generated pagination links.,[],"[{'package': {'ecosystem': 'RubyGems', 'name': 'will_paginate'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '3.0.5'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2013-6459'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2018:0336'}, {'type': 'PACKAGE', 'url': 'https://github.com/mislav/will_paginate'}, {'type': 'WEB', 'url': 'https://github.com/mislav/will_paginate/releases/tag/v3.0.5'}, {'type': 'WEB', 'url': 'https://web.archive.org/web/20150709163604/http://www.securityfocus.com/bid/64509'}]","{'cwe_ids': ['CWE-79'], 'severity': 'MODERATE', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:26:31Z', 'nvd_published_at': None}"
1.4.0,GHSA-rxq3-gm4p-5fj4,2023-05-11T13:58:44Z,2017-10-24T18:33:38Z,,['CVE-2009-2422'],rails vulnerable to improper authentication,"The example code for the digest authentication functionality (http_authentication.rb) in Ruby on Rails before 2.3.3 defines an authenticate_or_request_with_http_digest block that returns nil instead of false when the user does not exist, which allows context-dependent attackers to bypass authentication for applications that are derived from this example by sending an invalid username without a password.",[],"[{'package': {'ecosystem': 'RubyGems', 'name': 'rails'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '2.3.3'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2009-2422'}, {'type': 'WEB', 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/51528'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-rxq3-gm4p-5fj4'}, {'type': 'WEB', 'url': 'https://github.com/rubysec/ruby-advisory-db/blob/master/gems/rails/CVE-2009-2422.yml'}, {'type': 'WEB', 'url': 'http://lists.apple.com/archives/security-announce/2010//Mar/msg00001.html'}, {'type': 'WEB', 'url': 'http://n8.tumblr.com/post/117477059/security-hole-found-in-rails-2-3s'}, {'type': 'WEB', 'url': 'http://secunia.com/advisories/35702'}, {'type': 'WEB', 'url': 'http://support.apple.com/kb/HT4077'}, {'type': 'WEB', 'url': 'http://weblog.rubyonrails.org/2009/6/3/security-problem-with-authenticate_with_http_digest'}, {'type': 'WEB', 'url': 'http://www.securityfocus.com/bid/35579'}, {'type': 'WEB', 'url': 'http://www.vupen.com/english/advisories/2009/1802'}]","{'cwe_ids': ['CWE-287'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:56:22Z', 'nvd_published_at': None}"
1.4.0,GHSA-qrgf-jqqm-x7xv,2023-01-24T14:54:19Z,2017-10-24T18:33:37Z,,['CVE-2013-5671'],Code injection in dragonfly gem,`lib/dragonfly/imagemagickutils.rb` in the fog-dragonfly gem 0.8.2 for Ruby allows remote attackers to execute arbitrary commands via unspecified vectors.,[],"[{'package': {'ecosystem': 'RubyGems', 'name': 'dragonfly'}, 'ecosystem_specific': {'affected_functions': ['']}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '1.0.0'}]}]}, {'package': {'ecosystem': 'RubyGems', 'name': 'fog-dragonfly'}, 'ecosystem_specific': {'affected_functions': ['']}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'last_affected': '0.9.15'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2013-5671'}, {'type': 'WEB', 'url': 'https://github.com/markevans/dragonfly/issues/520'}, {'type': 'WEB', 'url': 'https://github.com/github/advisory-database/pull/486'}, {'type': 'PACKAGE', 'url': 'https://github.com/markevans/dragonfly'}, {'type': 'WEB', 'url': 'https://web.archive.org/web/20201208033320/http://www.vapid.dhs.org/advisories/fog-dragonfly-0.8.2-cmd-inj.html'}, {'type': 'WEB', 'url': 'http://seclists.org/fulldisclosure/2013/Sep/18'}, {'type': 'WEB', 'url': 'http://seclists.org/oss-sec/2013/q3/526'}, {'type': 'WEB', 'url': 'http://seclists.org/oss-sec/2013/q3/528'}]","{'cwe_ids': ['CWE-74'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:52:41Z', 'nvd_published_at': None}"
1.4.0,GHSA-jxhw-mg8m-2pj8,2023-01-23T21:20:12Z,2017-10-24T18:33:37Z,,['CVE-2013-0233'],Devise does not properly perform type conversion when performing database queries,"Devise gem 2.2.x before 2.2.3, 2.1.x before 2.1.3, 2.0.x before 2.0.5, and 1.5.x before 1.5.4 for Ruby, when using certain databases, does not properly perform type conversion when performing database queries, which might allow remote attackers to cause incorrect results to be returned and bypass security checks via unknown vectors, as demonstrated by resetting passwords of arbitrary accounts.",[],"[{'package': {'ecosystem': 'RubyGems', 'name': 'devise'}, 'ecosystem_specific': {'affected_functions': ['']}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '2.2.0'}, {'fixed': '2.2.3'}]}]}, {'package': {'ecosystem': 'RubyGems', 'name': 'devise'}, 'ecosystem_specific': {'affected_functions': ['']}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '2.1.0'}, {'fixed': '2.1.3'}]}]}, {'package': {'ecosystem': 'RubyGems', 'name': 'devise'}, 'ecosystem_specific': {'affected_functions': ['']}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '2.0.0'}, {'fixed': '2.0.5'}]}]}, {'package': {'ecosystem': 'RubyGems', 'name': 'devise'}, 'ecosystem_specific': {'affected_functions': ['']}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '1.5.0'}, {'fixed': '1.5.4'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2013-0233'}, {'type': 'WEB', 'url': 'https://github.com/Snorby/snorby/issues/261'}, {'type': 'WEB', 'url': 'https://web.archive.org/web/20140726005251/http://www.phenoelit.org/blog/archives/2013/02/05/mysql_madness_and_rails/index.html'}, {'type': 'WEB', 'url': 'https://web.archive.org/web/20200229103406/http://www.securityfocus.com/bid/57577'}, {'type': 'WEB', 'url': 'http://blog.plataformatec.com.br/2013/01/security-announcement-devise-v2-2-3-v2-1-3-v2-0-5-and-v1-5-3-released/'}, {'type': 'WEB', 'url': 'http://lists.opensuse.org/opensuse-updates/2013-03/msg00000.html'}, {'type': 'WEB', 'url': 'http://www.metasploit.com/modules/auxiliary/admin/http/rails_devise_pass_reset'}, {'type': 'WEB', 'url': 'http://www.openwall.com/lists/oss-security/2013/01/29/3'}]","{'cwe_ids': ['CWE-704'], 'severity': 'MODERATE', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:44:21Z', 'nvd_published_at': None}"
1.4.0,GHSA-xf96-32q2-9rw2,2023-05-26T16:40:08Z,2017-10-24T18:33:38Z,,['CVE-2008-4094'],Rails ActiveRecord gem vulnerable to SQL injection,"Multiple SQL injection vulnerabilities in Ruby on Rails before 2.1.1 allow remote attackers to execute arbitrary SQL commands via the (1) `:limit` and (2) `:offset` parameters, related to ActiveRecord, ActiveSupport, ActiveResource, ActionPack, and ActionMailer.",[],"[{'package': {'ecosystem': 'RubyGems', 'name': 'activerecord'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '2.1.1'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2008-4094'}, {'type': 'WEB', 'url': 'https://github.com/rails/rails/commit/ef0ea782b1f5cf7b08e74ea3002a16c708f66645'}, {'type': 'WEB', 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/45109'}, {'type': 'PACKAGE', 'url': 'https://github.com/rails/rails'}, {'type': 'WEB', 'url': 'https://github.com/rubysec/ruby-advisory-db/blob/master/gems/activerecord/CVE-2008-4094.yml'}, {'type': 'WEB', 'url': 'https://web.archive.org/web/20080620000955/http://blog.innerewut.de/2008/6/16/why-you-should-upgrade-to-rails-2-1'}, {'type': 'WEB', 'url': 'https://web.archive.org/web/20080620201733/http://blog.innerewut.de/files/rails/activerecord-1.15.3.patch'}, {'type': 'WEB', 'url': 'https://web.archive.org/web/20080620201744/http://blog.innerewut.de/files/rails/activerecord-2.0.2.patch'}, {'type': 'WEB', 'url': 'https://web.archive.org/web/20081104151751/http://gist.github.com/8946'}, {'type': 'WEB', 'url': 'https://web.archive.org/web/20081113122736/http://secunia.com/advisories/31875/'}, {'type': 'WEB', 'url': 'https://web.archive.org/web/20081207211431/http://secunia.com/advisories/31909'}, {'type': 'WEB', 'url': 'https://web.archive.org/web/20081207211436/http://secunia.com/advisories/31910'}, {'type': 'WEB', 'url': 'https://web.archive.org/web/20091101000000*/http://www.vupen.com/english/advisories/2008/2562'}, {'type': 'WEB', 'url': 'https://web.archive.org/web/20120120194518/http://www.securityfocus.com/bid/31176'}, {'type': 'WEB', 'url': 'https://web.archive.org/web/20201207112829/http://www.securitytracker.com/id?1020871'}, {'type': 'WEB', 'url': 'http://lists.opensuse.org/opensuse-security-announce/2008-12/msg00002.html'}, {'type': 'WEB', 'url': 'http://rails.lighthouseapp.com/projects/8994/tickets/288'}, {'type': 'WEB', 'url': 'http://rails.lighthouseapp.com/projects/8994/tickets/964'}, {'type': 'WEB', 'url': 'http://www.openwall.com/lists/oss-security/2008/09/13/2'}, {'type': 'WEB', 'url': 'http://www.openwall.com/lists/oss-security/2008/09/16/1'}, {'type': 'WEB', 'url': 'http://www.rorsecurity.info/2008/09/08/sql-injection-issue-in-limit-and-offset-parameter'}]","{'cwe_ids': ['CWE-89'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T22:03:04Z', 'nvd_published_at': None}"
1.4.0,GHSA-fqrr-rrwg-69pv,2023-07-05T18:46:48Z,2017-10-24T18:33:36Z,,['CVE-2014-1233'],Local API Login Credentials Disclosure in paratrooper-pingdom,"The paratrooper-pingdom gem 1.0.0 for Ruby allows local users to obtain the App-Key, username, and password values by listing the curl process.

### Vulnerable Code:

From: `paratrooper-pingdom-1.0.0/lib/paratrooper-pingdom.rb`

```ruby
def setup(options = {})
  %x[curl https://api.pingdom.com/api/2.0/checks -X PUT -d ""paused=true"" -H ""App-Key: #{app_key}"" -u ""#{username}:#{password}""]        
end

def teardown(options = {})
  %x[curl https://api.pingdom.com/api/2.0/checks -X PUT -d ""paused=false"" -H ""App-Key: #{app_key}"" -u ""#{username}:#{password}""]        
end
```

A malicious user could monitor the process tree to steal the API key, username and password for the API login.
",[],"[{'package': {'ecosystem': 'RubyGems', 'name': 'paratrooper-pingdom'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'last_affected': '1.0.0'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2014-1233'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-fqrr-rrwg-69pv'}, {'type': 'WEB', 'url': 'https://github.com/rubysec/ruby-advisory-db/blob/master/gems/paratrooper-pingdom/CVE-2014-1233.yml'}, {'type': 'WEB', 'url': 'http://openwall.com/lists/oss-security/2014/01/08/1'}, {'type': 'WEB', 'url': 'http://www.vapid.dhs.org/advisories/paratrooper-api-key-pingdom.html'}]","{'cwe_ids': ['CWE-200'], 'severity': 'LOW', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:35:08Z', 'nvd_published_at': '2014-01-10T12:02:00Z'}"
1.4.0,GHSA-543v-gj2c-r3ch,2023-06-30T21:32:03Z,2017-10-24T18:33:35Z,,['CVE-2016-0753'],activemodel contains Improper Input Validation,"Active Model in Ruby on Rails 4.1.x before 4.1.14.1, 4.2.x before 4.2.5.1, and 5.x before 5.0.0.beta1.1 supports the use of instance-level writers for class accessors, which allows remote attackers to bypass intended validation steps via crafted parameters.","[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N'}]","[{'package': {'ecosystem': 'RubyGems', 'name': 'activemodel'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '4.1.0'}, {'fixed': '4.1.14.1'}]}], 'database_specific': {'last_known_affected_version_range': '<= 4.1.14.0'}}, {'package': {'ecosystem': 'RubyGems', 'name': 'activemodel'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '4.2.0'}, {'fixed': '4.2.5.1'}]}], 'database_specific': {'last_known_affected_version_range': '<= 4.2.5.0'}}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2016-0753'}, {'type': 'PACKAGE', 'url': 'https://github.com/rails/rails'}, {'type': 'WEB', 'url': 'https://github.com/rubysec/ruby-advisory-db/blob/master/gems/activemodel/CVE-2016-0753.yml'}, {'type': 'WEB', 'url': 'https://groups.google.com/forum/#!topic/rubyonrails-security/6jQVC1geukQ'}, {'type': 'WEB', 'url': 'https://web.archive.org/web/20160405205300/http://www.securitytracker.com/id/1034816'}, {'type': 'WEB', 'url': 'https://web.archive.org/web/20200228000230/http://www.securityfocus.com/bid/82247'}, {'type': 'WEB', 'url': 'https://web.archive.org/web/20210613054843/https://groups.google.com/forum/message/raw?msg=ruby-security-ann/6jQVC1geukQ/3Iy0GU1ZEgAJ'}, {'type': 'WEB', 'url': 'http://lists.fedoraproject.org/pipermail/package-announce/2016-February/178041.html'}, {'type': 'WEB', 'url': 'http://lists.fedoraproject.org/pipermail/package-announce/2016-February/178043.html'}, {'type': 'WEB', 'url': 'http://lists.fedoraproject.org/pipermail/package-announce/2016-February/178047.html'}, {'type': 'WEB', 'url': 'http://lists.fedoraproject.org/pipermail/package-announce/2016-February/178065.html'}, {'type': 'WEB', 'url': 'http://lists.fedoraproject.org/pipermail/package-announce/2016-February/178066.html'}, {'type': 'WEB', 'url': 'http://lists.opensuse.org/opensuse-security-announce/2016-04/msg00053.html'}, {'type': 'WEB', 'url': 'http://lists.opensuse.org/opensuse-updates/2016-02/msg00043.html'}, {'type': 'WEB', 'url': 'http://rhn.redhat.com/errata/RHSA-2016-0296.html'}, {'type': 'WEB', 'url': 'http://www.debian.org/security/2016/dsa-3464'}, {'type': 'WEB', 'url': 'http://www.openwall.com/lists/oss-security/2016/01/25/14'}]","{'cwe_ids': ['CWE-20'], 'severity': 'MODERATE', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T20:59:56Z', 'nvd_published_at': None}"
