id,date,title,classification,handling,pubdate,publisher,original_sentence,is_redacted,redacted_sentence,base_text
2006070101927,1956-05-08,Operations Coordinating Board (OCB) defense member William McCormick is provided with information on U.S. military assistance to South Korea. Details include: the shipment of 43 F-86F aircraft to South Korea; the verification of a target date for the transfer of a radar site to the South Korean air force; the continuation of training of South Korean air force pilots by U.S. instructors.,SECRET,,2000-03-16,DEPARTMENT OF DEFENSE,"With respect to the turning over of a radar site to the ROK AF, a target date of December 1956 has been established.",True,"With respect to the turning over of a [SECURITY INFRASTRUCTURE VULNERABILITIES] to the [MILITARY ORGANISATION], a target date of [DATE] has been established.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Operations Coordinating Board (OCB) defense member William McCormick is provided with information on U.S. military assistance to South Korea. Details include: the shipment of 43 F-86F aircraft to South Korea; the verification of a target date for the transfer of a radar site to the South Korean air force; the continuation of training of South Korean air force pilots by U.S. instructors.. The specific sentence under consideration is ```With respect to the turning over of a radar site to the ROK AF, a target date of December 1956 has been established.```. [/INSTRUCTION]. With respect to the turning over of a [SECURITY INFRASTRUCTURE VULNERABILITIES] to the [MILITARY ORGANISATION], a target date of [DATE] has been established.####. </s>"
2006070101927,1956-05-08,Operations Coordinating Board (OCB) defense member William McCormick is provided with information on U.S. military assistance to South Korea. Details include: the shipment of 43 F-86F aircraft to South Korea; the verification of a target date for the transfer of a radar site to the South Korean air force; the continuation of training of South Korean air force pilots by U.S. instructors.,SECRET,,2000-03-16,DEPARTMENT OF DEFENSE,The training of ROK AF pilots in jet aircraft (T33) prior to training in F-86F's is continuing successfully with 29 pilots having completed this course.,True,The training of [MILITARY PERSONNEL] in [WEAPONS SYSTEMS] prior to training in [WEAPONS SYSTEMS]'s is continuing successfully with [MILITARY PERSONNEL] having completed this course.,<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Operations Coordinating Board (OCB) defense member William McCormick is provided with information on U.S. military assistance to South Korea. Details include: the shipment of 43 F-86F aircraft to South Korea; the verification of a target date for the transfer of a radar site to the South Korean air force; the continuation of training of South Korean air force pilots by U.S. instructors.. The specific sentence under consideration is ```The training of ROK AF pilots in jet aircraft (T33) prior to training in F-86F's is continuing successfully with 29 pilots having completed this course.```. [/INSTRUCTION]. The training of [MILITARY PERSONNEL] in [WEAPONS SYSTEMS] prior to training in [WEAPONS SYSTEMS]'s is continuing successfully with [MILITARY PERSONNEL] having completed this course.####. </s>
2001090102446,1956-05-10,"Memorandum to John MacDonald from Assistant Secretary of Defense William McCormick regarding Departments of the Army, Navy, and Air Force actions in relation to South Korea. Issues include: U.S. deployment of small arms for South Korean reserve divisions; organization of South Korean reserve divisions; U.S. economic aid program.",TOP SECRET,,2000-03-14,Department of Defense,"OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE

WASHINGTON 25, D.C.

INTERNATIONAL SECURITY AFFAIRS

 Refer to: I-14385 and I-14387/6

10 May 1956

MEMORANDUM FOR MR. JOHN MACDONALD, OPERATIONS COORDINATING BOARD

SUBJECT: Defense Material for OCB Progress Report

There are attached actions by the Department of the Army,

 Department of the Navy, and Department of the Air Force which

 may be of assistance to you in the preparation of the OCB

 2nd semi-annual Progress Report on Korea (NSC 5514).",True,"[MILITARY ORGANISATION]

WASHINGTON 25, D.C.

[MILITARY AFFAIRS]

 Refer to: I-14385 and I-14387/6

[DATE]

MEMORANDUM FOR [MILITARY PERSONNEL], [MILITARY ORGANISATION]

SUBJECT: [MILITARY AFFAIRS]

There are attached actions by the [MILITARY ORGANISATION],

 [MILITARY ORGANISATION], and [MILITARY ORGANISATION] which

 may be of assistance to you in the preparation of the [MILITARY ORGANISATION]

 [MILITARY AFFAIRS] ([MILITARY AFFAIRS]).","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Memorandum to John MacDonald from Assistant Secretary of Defense William McCormick regarding Departments of the Army, Navy, and Air Force actions in relation to South Korea. Issues include: U.S. deployment of small arms for South Korean reserve divisions; organization of South Korean reserve divisions; U.S. economic aid program.. The specific sentence under consideration is ```OFFICE OF THE ASSISTANT SECRETARY OF DEFENSE

WASHINGTON 25, D.C.

INTERNATIONAL SECURITY AFFAIRS

 Refer to: I-14385 and I-14387/6

10 May 1956

MEMORANDUM FOR MR. JOHN MACDONALD, OPERATIONS COORDINATING BOARD

SUBJECT: Defense Material for OCB Progress Report

There are attached actions by the Department of the Army,

 Department of the Navy, and Department of the Air Force which

 may be of assistance to you in the preparation of the OCB

 2nd semi-annual Progress Report on Korea (NSC 5514).```. [/INSTRUCTION]. [MILITARY ORGANISATION]

WASHINGTON 25, D.C.

[MILITARY AFFAIRS]

 Refer to: I-14385 and I-14387/6

[DATE]

MEMORANDUM FOR [MILITARY PERSONNEL], [MILITARY ORGANISATION]

SUBJECT: [MILITARY AFFAIRS]

There are attached actions by the [MILITARY ORGANISATION],

 [MILITARY ORGANISATION], and [MILITARY ORGANISATION] which

 may be of assistance to you in the preparation of the [MILITARY ORGANISATION]

 [MILITARY AFFAIRS] ([MILITARY AFFAIRS]).####. </s>"
1999070101903,1957-08-31,"Monthly Report no. 21 on the progress of the intercontinental ballistic missile (ICBM) and intermediate-range ballistic missile (IRBM) programs. Summary includes: test status on ATLAS, TITAN, THOR, JUPITER, and POLARIS systems; status of Teamsters\' Union labor dispute at the Air Force Missile Test Center.",SECRET,,1999-03-29,Department of Defense,"
MONTHLY REPORT ON

PROGRESS OF ICBM AND

IRBM PROGRAMS

(Report No.",True,"
[MILITARY AFFAIRS] ON

PROGRESS OF [WEAPONS SYSTEMS] AND

[WEAPONS SYSTEMS] PROGRAMS

(Report No.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Monthly Report no. 21 on the progress of the intercontinental ballistic missile (ICBM) and intermediate-range ballistic missile (IRBM) programs. Summary includes: test status on ATLAS, TITAN, THOR, JUPITER, and POLARIS systems; status of Teamsters\' Union labor dispute at the Air Force Missile Test Center.. The specific sentence under consideration is ```
MONTHLY REPORT ON

PROGRESS OF ICBM AND

IRBM PROGRAMS

(Report No.```. [/INSTRUCTION]. 
[MILITARY AFFAIRS] ON

PROGRESS OF [WEAPONS SYSTEMS] AND

[WEAPONS SYSTEMS] PROGRAMS

(Report No.####. </s>"
1999070101903,1957-08-31,"Monthly Report no. 21 on the progress of the intercontinental ballistic missile (ICBM) and intermediate-range ballistic missile (IRBM) programs. Summary includes: test status on ATLAS, TITAN, THOR, JUPITER, and POLARIS systems; status of Teamsters\' Union labor dispute at the Air Force Missile Test Center.",SECRET,,1999-03-29,Department of Defense,"

Department of Defense Washington 25, D. C.

31 August 1957",True,"

[MILITARY ORGANISATION] [LOCATION]

[DATE]","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Monthly Report no. 21 on the progress of the intercontinental ballistic missile (ICBM) and intermediate-range ballistic missile (IRBM) programs. Summary includes: test status on ATLAS, TITAN, THOR, JUPITER, and POLARIS systems; status of Teamsters\' Union labor dispute at the Air Force Missile Test Center.. The specific sentence under consideration is ```

Department of Defense Washington 25, D. C.

31 August 1957```. [/INSTRUCTION]. 

[MILITARY ORGANISATION] [LOCATION]

[DATE]####. </s>"
2004090102442,1957-10-17,"In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.",TOP SECRET,,2004-06-03,Department of Defense,"General Schuyler/mgn

 17 October 1957

MESSAGE TO: JCS WASH DC",True,"[MILITARY ORGANISATION]/mgn

 [DATE]

[MILITARY OPERATIONS]: [DESTINATION]","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.. The specific sentence under consideration is ```General Schuyler/mgn

 17 October 1957

MESSAGE TO: JCS WASH DC```. [/INSTRUCTION]. [MILITARY ORGANISATION]/mgn

 [DATE]

[MILITARY OPERATIONS]: [DESTINATION]####. </s>"
2004090102442,1957-10-17,"In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.",TOP SECRET,,2004-06-03,Department of Defense,"I have examined the information furnished me in

 JCS 931016 as to projected US force reductions in my area.",True,"I have examined the information furnished me in

 [MILITARY ORGANISATION] as to projected [MILITARY PLANS] in my area.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.. The specific sentence under consideration is ```I have examined the information furnished me in

 JCS 931016 as to projected US force reductions in my area.```. [/INSTRUCTION]. I have examined the information furnished me in

 [MILITARY ORGANISATION] as to projected [MILITARY PLANS] in my area.####. </s>"
2004090102442,1957-10-17,"In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.",TOP SECRET,,2004-06-03,Department of Defense,"I note that

 the US Air Force program now involves a reduction to 31 combat

 squadrons in 1960 rather than to 28 as I had assumed in ALO 922.",True,"I note that

 the [MILITARY ORGANISATION] program now involves a reduction to [MILITARY PLANS] in [DATE] rather than to [MILITARY PLANS] as I had assumed in [MILITARY AFFAIRS].","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.. The specific sentence under consideration is ```I note that

 the US Air Force program now involves a reduction to 31 combat

 squadrons in 1960 rather than to 28 as I had assumed in ALO 922.```. [/INSTRUCTION]. I note that

 the [MILITARY ORGANISATION] program now involves a reduction to [MILITARY PLANS] in [DATE] rather than to [MILITARY PLANS] as I had assumed in [MILITARY AFFAIRS].####. </s>"
2004090102442,1957-10-17,"In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.",TOP SECRET,,2004-06-03,Department of Defense,"I note also that certain ground force reductions in both combat and service support

 and in the combat petential of one infantry division are also involved.",True,"I note also that certain [MILITARY PLANS] in both combat and service support

 and in the combat petential of [MILITARY ORGANISATION] are also involved.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.. The specific sentence under consideration is ```I note also that certain ground force reductions in both combat and service support

 and in the combat petential of one infantry division are also involved.```. [/INSTRUCTION]. I note also that certain [MILITARY PLANS] in both combat and service support

 and in the combat petential of [MILITARY ORGANISATION] are also involved.####. </s>"
2004090102442,1957-10-17,"In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.",TOP SECRET,,2004-06-03,Department of Defense,"I believe that the net effect on our European Allies of the program as

 now contemplated will be at least equally as serious as that upon which I commented in ALO 922.",True,"I believe that the net effect on our [FOREIGN GOVERNMENT DATA] of the program as

 now contemplated will be at least equally as serious as that upon which I commented in [MILITARY AFFAIRS].","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.. The specific sentence under consideration is ```I believe that the net effect on our European Allies of the program as

 now contemplated will be at least equally as serious as that upon which I commented in ALO 922.```. [/INSTRUCTION]. I believe that the net effect on our [FOREIGN GOVERNMENT DATA] of the program as

 now contemplated will be at least equally as serious as that upon which I commented in [MILITARY AFFAIRS].####. </s>"
2004090102442,1957-10-17,"In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.",TOP SECRET,,2004-06-03,Department of Defense,"Therefore, my concern remains equally as deep as expressed to you in that message.",True,"Therefore, my concern remains equally as deep as expressed to you in that message.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.. The specific sentence under consideration is ```Therefore, my concern remains equally as deep as expressed to you in that message.```. [/INSTRUCTION]. Therefore, my concern remains equally as deep as expressed to you in that message.####. </s>"
2004090102442,1957-10-17,"In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.",TOP SECRET,,2004-06-03,Department of Defense,"On the Army side, the reduction of 11,000 troops will obviously

 have some effect on the over-all combat readiness of US forces in

 Europe.",True,"On the [MILITARY ORGANISATION] side, the reduction of [MILITARY PLANS] will obviously

 have some effect on the over-all combat readiness of US forces in

 Europe.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.. The specific sentence under consideration is ```On the Army side, the reduction of 11,000 troops will obviously

 have some effect on the over-all combat readiness of US forces in

 Europe.```. [/INSTRUCTION]. On the [MILITARY ORGANISATION] side, the reduction of [MILITARY PLANS] will obviously

 have some effect on the over-all combat readiness of US forces in

 Europe.####. </s>"
2004090102442,1957-10-17,"In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.",TOP SECRET,,2004-06-03,Department of Defense,"However, my main concern is with the reduction of two battle

 groups in one of the divisions.",True,"However, my main concern is with the reduction of [MILITARY PLANS] in [MILITARY ORGANISATION].","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.. The specific sentence under consideration is ```However, my main concern is with the reduction of two battle

 groups in one of the divisions.```. [/INSTRUCTION]. However, my main concern is with the reduction of [MILITARY PLANS] in [MILITARY ORGANISATION].####. </s>"
2004090102442,1957-10-17,"In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.",TOP SECRET,,2004-06-03,Department of Defense,"I would remind you that I have devoted considerable time and effort toward persuading the British to

 leave their 5,000-man reserve in Germany rather than stationing them

 in the UK, and I have reason to believe that if new adverse factors do

 not arise I shall succeed in this endeavor.",True,"I would remind you that I have devoted considerable time and effort toward persuading the [FOREIGN GOVERNMENT DATA] to

 leave their [MILITARY PLANS] in [LOCATION] rather than stationing them

 in the [LOCATION], and I have reason to believe that if new adverse factors do

 not arise I shall succeed in this endeavor.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.. The specific sentence under consideration is ```I would remind you that I have devoted considerable time and effort toward persuading the British to

 leave their 5,000-man reserve in Germany rather than stationing them

 in the UK, and I have reason to believe that if new adverse factors do

 not arise I shall succeed in this endeavor.```. [/INSTRUCTION]. I would remind you that I have devoted considerable time and effort toward persuading the [FOREIGN GOVERNMENT DATA] to

 leave their [MILITARY PLANS] in [LOCATION] rather than stationing them

 in the [LOCATION], and I have reason to believe that if new adverse factors do

 not arise I shall succeed in this endeavor.####. </s>"
2004090102442,1957-10-17,"In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.",TOP SECRET,,2004-06-03,Department of Defense,"We have also succeeded in persuading the Dutch as to the urgent necessity for increasing their

 contribution from one M-Day division to two.",True,"We have also succeeded in persuading [FOREIGN GOVERNMENT DATA] as to the urgent necessity for increasing their

 contribution from [MILITARY PLANS] to [MILITARY PLANS].","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.. The specific sentence under consideration is ```We have also succeeded in persuading the Dutch as to the urgent necessity for increasing their

 contribution from one M-Day division to two.```. [/INSTRUCTION]. We have also succeeded in persuading [FOREIGN GOVERNMENT DATA] as to the urgent necessity for increasing their

 contribution from [MILITARY PLANS] to [MILITARY PLANS].####. </s>"
2004090102442,1957-10-17,"In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.",TOP SECRET,,2004-06-03,Department of Defense,"In the light of these factors a planned reduction by the United States at this time amounting to nearly the combat infantry strength of one division will be extremely difficult to support, and may in fact tip the scales against me in my efforts to persuade our Allies to maintain, or even augment, their own contributions.",True,"In the light of these factors a planned reduction by the [NATIONAL SECURITY] at this time amounting to nearly the [MILITARY ORGANISATION] strength of [MILITARY ORGANISATION] will be extremely difficult to support, and may in fact tip the scales against me in my efforts to persuade our [FOREIGN GOVERNMENT DATA] to maintain, or even augment, their own contributions.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.. The specific sentence under consideration is ```In the light of these factors a planned reduction by the United States at this time amounting to nearly the combat infantry strength of one division will be extremely difficult to support, and may in fact tip the scales against me in my efforts to persuade our Allies to maintain, or even augment, their own contributions.```. [/INSTRUCTION]. In the light of these factors a planned reduction by the [NATIONAL SECURITY] at this time amounting to nearly the [MILITARY ORGANISATION] strength of [MILITARY ORGANISATION] will be extremely difficult to support, and may in fact tip the scales against me in my efforts to persuade our [FOREIGN GOVERNMENT DATA] to maintain, or even augment, their own contributions.####. </s>"
2004090102442,1957-10-17,"In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.",TOP SECRET,,2004-06-03,Department of Defense,"If, therefore, it is in fact judged essential that the 11,000-man cut be implemented, I strongly urge that before adopting the program you have outlined, you call on this headquarters for detailed recommendations as to where such a cut might be taken with the least adverse consequences, from both a political and military point of view.",True,"If, therefore, it is in fact judged essential that the [MILITARY PLANS] be implemented, I strongly urge that before adopting the program you have outlined, you call on this [MILITARY ORGANISATION] for detailed recommendations as to where such a cut might be taken with the least adverse consequences, from both a political and military point of view.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.. The specific sentence under consideration is ```If, therefore, it is in fact judged essential that the 11,000-man cut be implemented, I strongly urge that before adopting the program you have outlined, you call on this headquarters for detailed recommendations as to where such a cut might be taken with the least adverse consequences, from both a political and military point of view.```. [/INSTRUCTION]. If, therefore, it is in fact judged essential that the [MILITARY PLANS] be implemented, I strongly urge that before adopting the program you have outlined, you call on this [MILITARY ORGANISATION] for detailed recommendations as to where such a cut might be taken with the least adverse consequences, from both a political and military point of view.####. </s>"
2004090102442,1957-10-17,"In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.",TOP SECRET,,2004-06-03,Department of Defense,"Concerning Air Force reductions, I have little to add to my previous message.",True,"Concerning [MILITARY PLANS], I have little to add to my previous message.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.. The specific sentence under consideration is ```Concerning Air Force reductions, I have little to add to my previous message.```. [/INSTRUCTION]. Concerning [MILITARY PLANS], I have little to add to my previous message.####. </s>"
2004090102442,1957-10-17,"In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.",TOP SECRET,,2004-06-03,Department of Defense,The planned program for 1960 is four squadrons short of my minimum estimate of USAF contributions for 1963.,True,The planned program for [DATE] is [MILITARY PLANS] short of my minimum estimate of [MILITARY AFFAIRS] for [DATE].,"<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.. The specific sentence under consideration is ```The planned program for 1960 is four squadrons short of my minimum estimate of USAF contributions for 1963.```. [/INSTRUCTION]. The planned program for [DATE] is [MILITARY PLANS] short of my minimum estimate of [MILITARY AFFAIRS] for [DATE].####. </s>"
2004090102442,1957-10-17,"In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.",TOP SECRET,,2004-06-03,Department of Defense,The very severe reductions over the past five years in US Air Forces planned for commitment to Europe can hardly escape the attention of our NATO partners.,True,The very severe reductions over the past five years in [MILITARY ORGANISATION] planned for commitment to [LOCATION] can hardly escape the attention of our [FOREIGN GOVERNMENT DATA].,"<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled In a memorandum to the Joint Chiefs of Staff (JCS), General Schuyler expresses his concern over the effect of a decision to reduce the number of U.S. Air Force squadrons now stationed in Western Europe based upon other NATO countries\' troop levels in that arena.. The specific sentence under consideration is ```The very severe reductions over the past five years in US Air Forces planned for commitment to Europe can hardly escape the attention of our NATO partners.```. [/INSTRUCTION]. The very severe reductions over the past five years in [MILITARY ORGANISATION] planned for commitment to [LOCATION] can hardly escape the attention of our [FOREIGN GOVERNMENT DATA].####. </s>"
2007070101842,1957-10-27,"Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).",SECRET,,2006-12-14,DEPARTMENT OF DEFENSE,"october 27, 1957

Dear Bobby:



     In response to your request, the initial Operational

Capability (IOC) of Air Force ballistic missiles encompasses

the development of ATLAS and TITAN ICBM squadrons and

THOR or Jupiter, IRBM squadrons



    The SM-65 (ATLAS) ICBM force is planned to consist of 

four squadrons; one squadron will be located at Cooke Air

Force Base, California, the first ICBM operational site,

and three will be located in the vicinity of Warren Air Force

Base, Wyoming.",True,"[DATE]

Dear Bobby:



     In response to your request, the initial Operational

Capability (IOC) of [MILITARY ORGANISATION] ballistic missiles encompasses

the development of [WEAPONS SYSTEMS] squadrons and

[WEAPONS SYSTEMS] squadrons



    The [WEAPONS SYSTEMS] force is planned to consist of 

four squadrons; one squadron will be located at Cooke Air

Force Base, California, the first ICBM operational site,

and three will be located in the vicinity of Warren [MILITARY ORGANISATION]

Base, Wyoming.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).. The specific sentence under consideration is ```october 27, 1957

Dear Bobby:



     In response to your request, the initial Operational

Capability (IOC) of Air Force ballistic missiles encompasses

the development of ATLAS and TITAN ICBM squadrons and

THOR or Jupiter, IRBM squadrons



    The SM-65 (ATLAS) ICBM force is planned to consist of 

four squadrons; one squadron will be located at Cooke Air

Force Base, California, the first ICBM operational site,

and three will be located in the vicinity of Warren Air Force

Base, Wyoming.```. [/INSTRUCTION]. [DATE]

Dear Bobby:



     In response to your request, the initial Operational

Capability (IOC) of [MILITARY ORGANISATION] ballistic missiles encompasses

the development of [WEAPONS SYSTEMS] squadrons and

[WEAPONS SYSTEMS] squadrons



    The [WEAPONS SYSTEMS] force is planned to consist of 

four squadrons; one squadron will be located at Cooke Air

Force Base, California, the first ICBM operational site,

and three will be located in the vicinity of Warren [MILITARY ORGANISATION]

Base, Wyoming.####. </s>"
2007070101842,1957-10-27,"Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).",SECRET,,2006-12-14,DEPARTMENT OF DEFENSE,Each squadron will have 10 missiles.,True,Each [MILITARY UNIT] will have [WEAPONS SYSTEMS].,"<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).. The specific sentence under consideration is ```Each squadron will have 10 missiles.```. [/INSTRUCTION]. Each [MILITARY UNIT] will have [WEAPONS SYSTEMS].####. </s>"
2007070101842,1957-10-27,"Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).",SECRET,,2006-12-14,DEPARTMENT OF DEFENSE,"The four squadrons are scheduled to be operational on the following dates:



         Oper Date                   Location No.",True,"The [MILITARY UNIT] are scheduled to be operational on the following dates:



         Oper Date                   Location No.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).. The specific sentence under consideration is ```The four squadrons are scheduled to be operational on the following dates:



         Oper Date                   Location No.```. [/INSTRUCTION]. The [MILITARY UNIT] are scheduled to be operational on the following dates:



         Oper Date                   Location No.####. </s>"
