id,date,title,classification,handling,pubdate,publisher,original_sentence,is_redacted,redacted_sentence,base_text
2007070101842,1957-10-27,"Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).",SECRET,,2006-12-14,DEPARTMENT OF DEFENSE,"The SM-68 TITAN ICBM IC force Is planned as a four-

selected.",True,"The [WEAPONS SYSTEMS] IC force Is planned as a four-

selected.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).. The specific sentence under consideration is ```The SM-68 TITAN ICBM IC force Is planned as a four-

selected.```. [/INSTRUCTION]. The [WEAPONS SYSTEMS] IC force Is planned as a four-

selected.####. </s>"
2007070101842,1957-10-27,"Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).",SECRET,,2006-12-14,DEPARTMENT OF DEFENSE,Operational dates for these units are as follows:,True,Operational dates for these units are as follows:,"<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).. The specific sentence under consideration is ```Operational dates for these units are as follows:```. [/INSTRUCTION]. Operational dates for these units are as follows:####. </s>"
2007070101842,1957-10-27,"Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).",SECRET,,2006-12-14,DEPARTMENT OF DEFENSE,"The Air Staff is presently considering recommendations

to bring in a larger operational capability earlier in

the period Jul '59 - Jul '61 and costs involved in such

acceleration.",True,"The [MILITARY UNIT] is presently considering recommendations

to bring in a larger operational capability earlier in

the period [DATE] and costs involved in such

acceleration.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).. The specific sentence under consideration is ```The Air Staff is presently considering recommendations

to bring in a larger operational capability earlier in

the period Jul '59 - Jul '61 and costs involved in such

acceleration.```. [/INSTRUCTION]. The [MILITARY UNIT] is presently considering recommendations

to bring in a larger operational capability earlier in

the period [DATE] and costs involved in such

acceleration.####. </s>"
2007070101842,1957-10-27,"Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).",SECRET,,2006-12-14,DEPARTMENT OF DEFENSE,"The IRBM 100 force will consist of four squadrons

each having 15 missiles.",True,"The [WEAPONS SYSTEMS] will consist of [MILITARY UNIT]

each having [WEAPONS SYSTEMS].","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).. The specific sentence under consideration is ```The IRBM 100 force will consist of four squadrons

each having 15 missiles.```. [/INSTRUCTION]. The [WEAPONS SYSTEMS] will consist of [MILITARY UNIT]

each having [WEAPONS SYSTEMS].####. </s>"
2007070101842,1957-10-27,"Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).",SECRET,,2006-12-14,DEPARTMENT OF DEFENSE,"The last schedule of initial

operational capability, to be established in the United

Kingdom, approved by the Defense Department is as follows:",True,"The last schedule of initial

operational capability, to be established in the United

Kingdom, approved by the [MILITARY ORGANISATION] is as follows:","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).. The specific sentence under consideration is ```The last schedule of initial

operational capability, to be established in the United

Kingdom, approved by the Defense Department is as follows:```. [/INSTRUCTION]. The last schedule of initial

operational capability, to be established in the United

Kingdom, approved by the [MILITARY ORGANISATION] is as follows:####. </s>"
2007070101842,1957-10-27,"Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).",SECRET,,2006-12-14,DEPARTMENT OF DEFENSE,"I am unable to state with confidence that the earliest
date can be met with a full squadron without an early
decision on the IREM.",True,"I am unable to state with confidence that the earliest
date can be met with a full [MILITARY UNIT] without an early
decision on the [MILITARY PLANS].","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).. The specific sentence under consideration is ```I am unable to state with confidence that the earliest
date can be met with a full squadron without an early
decision on the IREM.```. [/INSTRUCTION]. I am unable to state with confidence that the earliest
date can be met with a full [MILITARY UNIT] without an early
decision on the [MILITARY PLANS].####. </s>"
2007070101842,1957-10-27,"Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).",SECRET,,2006-12-14,DEPARTMENT OF DEFENSE,"Operational dates with respect to

THOR or Jupiter are under review and more definite information can be given within the next week.",True,"Operational dates with respect to

[WEAPONS SYSTEMS] are under review and more definite information can be given within the next week.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).. The specific sentence under consideration is ```Operational dates with respect to

THOR or Jupiter are under review and more definite information can be given within the next week.```. [/INSTRUCTION]. Operational dates with respect to

[WEAPONS SYSTEMS] are under review and more definite information can be given within the next week.####. </s>"
2007070101842,1957-10-27,"Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).",SECRET,,2006-12-14,DEPARTMENT OF DEFENSE,"I have addressed

a copy of this memorandum to Mr. Holaday, whom you may

wish to ask for further information.",True,"I have addressed

a copy of this [MILITARY AFFAIRS] to [MILITARY PERSONNEL], whom you may

wish to ask for further information.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).. The specific sentence under consideration is ```I have addressed

a copy of this memorandum to Mr. Holaday, whom you may

wish to ask for further information.```. [/INSTRUCTION]. I have addressed

a copy of this [MILITARY AFFAIRS] to [MILITARY PERSONNEL], whom you may

wish to ask for further information.####. </s>"
2007070101842,1957-10-27,"Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).",SECRET,,2006-12-14,DEPARTMENT OF DEFENSE,"Sincerely,



General Robert Cutler

Special Assistant to the President

The White House

cc: brig General A. J. Goodpaster

     Staff Secretary to the President

     The White House",True,"Sincerely,



[MILITARY PERSONNEL]

Special Assistant to the President

[LOCATION]

cc: [MILITARY PERSONNEL]

     Staff Secretary to the President

     [LOCATION]","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Memorandum to presidential special assistant Robert Cutler from Secretary of the Air Force James Douglas, Jr. regarding information on the initial operational capability (IOC) of Air Force ballistic missiles which encompasses the development of ATLAS and TITAN Intercontinental Ballistic Missiles (ICBMs) and THOR and JUPITER Intermediate-Range Ballistic Missiles (IRBMs).. The specific sentence under consideration is ```Sincerely,



General Robert Cutler

Special Assistant to the President

The White House

cc: brig General A. J. Goodpaster

     Staff Secretary to the President

     The White House```. [/INSTRUCTION]. Sincerely,



[MILITARY PERSONNEL]

Special Assistant to the President

[LOCATION]

cc: [MILITARY PERSONNEL]

     Staff Secretary to the President

     [LOCATION]####. </s>"
2010010100066,1957-11-06,List of U.S. Air Force overseas bases. Information includes: location of bases; number of bases in each location; peacetime use of bases now in operation; wartime usage; readiness capability.,SECRET,,2006-12-27,DEPARTMENT OF DEFENSE,"Alaska       3 Ma4o      2. defease fihtesi          a satesgie stagia     5 operatioal =Abufty*

               a Reeevery &                             3

                Dispersal

      S a~da   -0 Ii b egter Arcept""re                  strategic staging a""   a Oeratinaa apamity *

                                                       prttes                 4 begin tstrastet  1958

                                                                             5 viam & tof rt 59 & 60",True,"[LOCATION]       3 Ma4o      2. defease fihtesi          a satesgie stagia     5 operatioal =Abufty*

               a Reeevery &                             3

                Dispersal

      S a~da   -0 Ii b egter Arcept""re                  [MILITARY PLANS] a""   a Oeratinaa apamity *

                                                       prttes                 4 begin tstrastet  [DATE]

                                                                             5 viam & tof rt [DATE]","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled List of U.S. Air Force overseas bases. Information includes: location of bases; number of bases in each location; peacetime use of bases now in operation; wartime usage; readiness capability.. The specific sentence under consideration is ```Alaska       3 Ma4o      2. defease fihtesi          a satesgie stagia     5 operatioal =Abufty*

               a Reeevery &                             3

                Dispersal

      S a~da   -0 Ii b egter Arcept""re                  strategic staging a""   a Oeratinaa apamity *

                                                       prttes                 4 begin tstrastet  1958

                                                                             5 viam & tof rt 59 & 60```. [/INSTRUCTION]. [LOCATION]       3 Ma4o      2. defease fihtesi          a satesgie stagia     5 operatioal =Abufty*

               a Reeevery &                             3

                Dispersal

      S a~da   -0 Ii b egter Arcept""re                  [MILITARY PLANS] a""   a Oeratinaa apamity *

                                                       prttes                 4 begin tstrastet  [DATE]

                                                                             5 viam & tof rt [DATE]####. </s>"
2006010100101,1958-05-01,"Office of Naval Intelligence (ONI) Report, vol. 13, no. 5 regarding the following: (a) developments and trends in the Soviet naval fleet, 1957; (b) the Soviet air forces, 1957; (c) Soviet scientific and technical developments, 1957; (d) major political and economic developments in the Sino-Soviet Bloc, 1957; (e) major developments in East-West trade, 1956-1957.",SECRET,,2005-07-14,DEPARTMENT OF DEFENSE,The mission of the ONI Review is to provide naval intelligence of a general nature for the information and guidance of the officers of the United States Navy and Marine Corps.,True,The mission of the [MILITARY ORGANISATION] is to provide naval intelligence of a general nature for the information and guidance of the officers of the [MILITARY ORGANISATION] and [MILITARY ORGANISATION].,"<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Office of Naval Intelligence (ONI) Report, vol. 13, no. 5 regarding the following: (a) developments and trends in the Soviet naval fleet, 1957; (b) the Soviet air forces, 1957; (c) Soviet scientific and technical developments, 1957; (d) major political and economic developments in the Sino-Soviet Bloc, 1957; (e) major developments in East-West trade, 1956-1957.. The specific sentence under consideration is ```The mission of the ONI Review is to provide naval intelligence of a general nature for the information and guidance of the officers of the United States Navy and Marine Corps.```. [/INSTRUCTION]. The mission of the [MILITARY ORGANISATION] is to provide naval intelligence of a general nature for the information and guidance of the officers of the [MILITARY ORGANISATION] and [MILITARY ORGANISATION].####. </s>"
2006010100101,1958-05-01,"Office of Naval Intelligence (ONI) Report, vol. 13, no. 5 regarding the following: (a) developments and trends in the Soviet naval fleet, 1957; (b) the Soviet air forces, 1957; (c) Soviet scientific and technical developments, 1957; (d) major political and economic developments in the Sino-Soviet Bloc, 1957; (e) major developments in East-West trade, 1956-1957.",SECRET,,2005-07-14,DEPARTMENT OF DEFENSE,"DEVELOPMENTS AND TRENDS IN THE SOVIET FLEET, 1957",True,"DEVELOPMENTS AND TRENDS IN THE [FOREIGN GOVERNMENT DATA], [DATE]","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Office of Naval Intelligence (ONI) Report, vol. 13, no. 5 regarding the following: (a) developments and trends in the Soviet naval fleet, 1957; (b) the Soviet air forces, 1957; (c) Soviet scientific and technical developments, 1957; (d) major political and economic developments in the Sino-Soviet Bloc, 1957; (e) major developments in East-West trade, 1956-1957.. The specific sentence under consideration is ```DEVELOPMENTS AND TRENDS IN THE SOVIET FLEET, 1957```. [/INSTRUCTION]. DEVELOPMENTS AND TRENDS IN THE [FOREIGN GOVERNMENT DATA], [DATE]####. </s>"
2006010100101,1958-05-01,"Office of Naval Intelligence (ONI) Report, vol. 13, no. 5 regarding the following: (a) developments and trends in the Soviet naval fleet, 1957; (b) the Soviet air forces, 1957; (c) Soviet scientific and technical developments, 1957; (d) major political and economic developments in the Sino-Soviet Bloc, 1957; (e) major developments in East-West trade, 1956-1957.",SECRET,,2005-07-14,DEPARTMENT OF DEFENSE,"DEVELOPMENTS AND TRENDS IN THE SOVIET FLEET, 1957",True,"DEVELOPMENTS AND TRENDS IN THE SOVIET FLEET, 1957","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Office of Naval Intelligence (ONI) Report, vol. 13, no. 5 regarding the following: (a) developments and trends in the Soviet naval fleet, 1957; (b) the Soviet air forces, 1957; (c) Soviet scientific and technical developments, 1957; (d) major political and economic developments in the Sino-Soviet Bloc, 1957; (e) major developments in East-West trade, 1956-1957.. The specific sentence under consideration is ```DEVELOPMENTS AND TRENDS IN THE SOVIET FLEET, 1957```. [/INSTRUCTION]. DEVELOPMENTS AND TRENDS IN THE SOVIET FLEET, 1957####. </s>"
2007110103059,1958-06-17,"Air Force Chief of Staff General Thomas White briefs General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), on the Defense Department\'s approval for the development of NATO\'s light-weight strike fighter (LWSF) aircraft.",SECRET,,2007-03-03,DEPARTMENT OF DEFENSE,"DEPARTMENT OF THE AIR FORCE

  OFFICE OF THE CHIEF OF STAFF

   UNITED STATEs AIR FORCE

     WASHINGTON, 0.",True,"[MILITARY ORGANISATION]

  [MILITARY ORGANISATION]

   UNITED STATEs AIR FORCE

     WASHINGTON, 0.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Air Force Chief of Staff General Thomas White briefs General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), on the Defense Department\'s approval for the development of NATO\'s light-weight strike fighter (LWSF) aircraft.. The specific sentence under consideration is ```DEPARTMENT OF THE AIR FORCE

  OFFICE OF THE CHIEF OF STAFF

   UNITED STATEs AIR FORCE

     WASHINGTON, 0.```. [/INSTRUCTION]. [MILITARY ORGANISATION]

  [MILITARY ORGANISATION]

   UNITED STATEs AIR FORCE

     WASHINGTON, 0.####. </s>"
2007110103059,1958-06-17,"Air Force Chief of Staff General Thomas White briefs General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), on the Defense Department\'s approval for the development of NATO\'s light-weight strike fighter (LWSF) aircraft.",SECRET,,2007-03-03,DEPARTMENT OF DEFENSE,17 June 1958,True,[DATE],"<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Air Force Chief of Staff General Thomas White briefs General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), on the Defense Department\'s approval for the development of NATO\'s light-weight strike fighter (LWSF) aircraft.. The specific sentence under consideration is ```17 June 1958```. [/INSTRUCTION]. [DATE]####. </s>"
2007110103059,1958-06-17,"Air Force Chief of Staff General Thomas White briefs General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), on the Defense Department\'s approval for the development of NATO\'s light-weight strike fighter (LWSF) aircraft.",SECRET,,2007-03-03,DEPARTMENT OF DEFENSE,Thank you for your recent letter on the NATO Light-Weight .Strike Fighter (LWSF).,True,Thank you for your recent letter on the NATO Light-Weight .Strike Fighter (LWSF).,"<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Air Force Chief of Staff General Thomas White briefs General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), on the Defense Department\'s approval for the development of NATO\'s light-weight strike fighter (LWSF) aircraft.. The specific sentence under consideration is ```Thank you for your recent letter on the NATO Light-Weight .Strike Fighter (LWSF).```. [/INSTRUCTION]. Thank you for your recent letter on the NATO Light-Weight .Strike Fighter (LWSF).####. </s>"
2007110103059,1958-06-17,"Air Force Chief of Staff General Thomas White briefs General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), on the Defense Department\'s approval for the development of NATO\'s light-weight strike fighter (LWSF) aircraft.",SECRET,,2007-03-03,DEPARTMENT OF DEFENSE,"You have been advised by the Department of Defense that the U.S. will support the LWSF coordinated production program, and is prepared to place an order for a part of the overall requirements when France, Italy, and Germany have reached firm agreement and advised NATO of their definite plans for procurement.",True,"You have been advised by the [MILITARY ORGANISATION] that the [MILITARY ORGANISATION] will support the [MILITARY PLANS], and is prepared to place an order for a part of the overall requirements when [FOREIGN GOVERNMENT DATA], [FOREIGN GOVERNMENT DATA], and [FOREIGN GOVERNMENT DATA] have reached firm agreement and advised [MILITARY ORGANISATION] of their definite plans for procurement.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Air Force Chief of Staff General Thomas White briefs General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), on the Defense Department\'s approval for the development of NATO\'s light-weight strike fighter (LWSF) aircraft.. The specific sentence under consideration is ```You have been advised by the Department of Defense that the U.S. will support the LWSF coordinated production program, and is prepared to place an order for a part of the overall requirements when France, Italy, and Germany have reached firm agreement and advised NATO of their definite plans for procurement.```. [/INSTRUCTION]. You have been advised by the [MILITARY ORGANISATION] that the [MILITARY ORGANISATION] will support the [MILITARY PLANS], and is prepared to place an order for a part of the overall requirements when [FOREIGN GOVERNMENT DATA], [FOREIGN GOVERNMENT DATA], and [FOREIGN GOVERNMENT DATA] have reached firm agreement and advised [MILITARY ORGANISATION] of their definite plans for procurement.####. </s>"
2007110103059,1958-06-17,"Air Force Chief of Staff General Thomas White briefs General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), on the Defense Department\'s approval for the development of NATO\'s light-weight strike fighter (LWSF) aircraft.",SECRET,,2007-03-03,DEPARTMENT OF DEFENSE,"In this connection, the USAF will support the requirement for programming one squadron of LWSF for Turkey under the FY 59 MAP and the necessary, follow-up action is being taken.",True,"In this connection, the [MILITARY ORGANISATION] will support the requirement for programming one [MILITARY UNITS] for [DESTINATION] under the [MILITARY OPERATIONS] and the necessary, follow-up action is being taken.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Air Force Chief of Staff General Thomas White briefs General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), on the Defense Department\'s approval for the development of NATO\'s light-weight strike fighter (LWSF) aircraft.. The specific sentence under consideration is ```In this connection, the USAF will support the requirement for programming one squadron of LWSF for Turkey under the FY 59 MAP and the necessary, follow-up action is being taken.```. [/INSTRUCTION]. In this connection, the [MILITARY ORGANISATION] will support the requirement for programming one [MILITARY UNITS] for [DESTINATION] under the [MILITARY OPERATIONS] and the necessary, follow-up action is being taken.####. </s>"
2007110103059,1958-06-17,"Air Force Chief of Staff General Thomas White briefs General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), on the Defense Department\'s approval for the development of NATO\'s light-weight strike fighter (LWSF) aircraft.",SECRET,,2007-03-03,DEPARTMENT OF DEFENSE,"While I question the military requirement for a LWSF, I can appreciate the political and economic factors involved and understand the necessity for limited U. S. support of this weapon on this basis.",True,"While I question the military requirement for a [WEAPONS SYSTEMS], I can appreciate the political and economic factors involved and understand the necessity for [MILITARY AFFAIRS] of this weapon on this basis.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Air Force Chief of Staff General Thomas White briefs General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), on the Defense Department\'s approval for the development of NATO\'s light-weight strike fighter (LWSF) aircraft.. The specific sentence under consideration is ```While I question the military requirement for a LWSF, I can appreciate the political and economic factors involved and understand the necessity for limited U. S. support of this weapon on this basis.```. [/INSTRUCTION]. While I question the military requirement for a [WEAPONS SYSTEMS], I can appreciate the political and economic factors involved and understand the necessity for [MILITARY AFFAIRS] of this weapon on this basis.####. </s>"
2007110103059,1958-06-17,"Air Force Chief of Staff General Thomas White briefs General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), on the Defense Department\'s approval for the development of NATO\'s light-weight strike fighter (LWSF) aircraft.",SECRET,,2007-03-03,DEPARTMENT OF DEFENSE,Ltr for General Norstad fr General White re USAF Position on NATO LWSF,True,Ltr for [MILITARY PERSONNEL] fr [MILITARY PERSONNEL] re [MILITARY AFFAIRS] on [WEAPONS SYSTEMS],"<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Air Force Chief of Staff General Thomas White briefs General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), on the Defense Department\'s approval for the development of NATO\'s light-weight strike fighter (LWSF) aircraft.. The specific sentence under consideration is ```Ltr for General Norstad fr General White re USAF Position on NATO LWSF```. [/INSTRUCTION]. Ltr for [MILITARY PERSONNEL] fr [MILITARY PERSONNEL] re [MILITARY AFFAIRS] on [WEAPONS SYSTEMS]####. </s>"
2009070101881,1958-06-24,"Memorandum to General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), from General Frank Everest, Commander, U.S. Air Forces in Europe (USAFE), in which Everest summarizes his Bonn, West Germany, meeting with West German Defense Minister Franz Josef Strauss and German Air Force Chief of Staff General Josef Kammhuber. Discussion centered on NATO training procedures for the F-84F aircraft.",SECRET,,2009-03-06,DEPARTMENT OF DEFENSE,"HEADQUARTERS

UNITED STATES AIR FORCES IN EUROPE

  Office of the Commander in Chief

                APO 633, US Forces

                   24 June 1958



Dear Laurie:



        The meeting in Bonn with Minister Strauss and General

Kammhuber last Friday came off quite successfully.",True,"HEADQUARTERS

[MILITARY ORGANISATION]

  [MILITARY ORGANISATION]

                [LOCATION], [MILITARY ORGANISATION]

                   [DATE]



Dear Laurie:



        The meeting in [LOCATION] with [FOREIGN GOVERNMENT DATA] and General

Kammhuber last Friday came off quite successfully.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Memorandum to General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), from General Frank Everest, Commander, U.S. Air Forces in Europe (USAFE), in which Everest summarizes his Bonn, West Germany, meeting with West German Defense Minister Franz Josef Strauss and German Air Force Chief of Staff General Josef Kammhuber. Discussion centered on NATO training procedures for the F-84F aircraft.. The specific sentence under consideration is ```HEADQUARTERS

UNITED STATES AIR FORCES IN EUROPE

  Office of the Commander in Chief

                APO 633, US Forces

                   24 June 1958



Dear Laurie:



        The meeting in Bonn with Minister Strauss and General

Kammhuber last Friday came off quite successfully.```. [/INSTRUCTION]. HEADQUARTERS

[MILITARY ORGANISATION]

  [MILITARY ORGANISATION]

                [LOCATION], [MILITARY ORGANISATION]

                   [DATE]



Dear Laurie:



        The meeting in [LOCATION] with [FOREIGN GOVERNMENT DATA] and General

Kammhuber last Friday came off quite successfully.####. </s>"
2009070101881,1958-06-24,"Memorandum to General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), from General Frank Everest, Commander, U.S. Air Forces in Europe (USAFE), in which Everest summarizes his Bonn, West Germany, meeting with West German Defense Minister Franz Josef Strauss and German Air Force Chief of Staff General Josef Kammhuber. Discussion centered on NATO training procedures for the F-84F aircraft.",SECRET,,2009-03-06,DEPARTMENT OF DEFENSE,"At the

outset neither of them had any idea of the size of the training

task nor the time required to accomplish it.",True,"At the

outset neither of them had any idea of the size of the training

task nor the time required to accomplish it.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Memorandum to General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), from General Frank Everest, Commander, U.S. Air Forces in Europe (USAFE), in which Everest summarizes his Bonn, West Germany, meeting with West German Defense Minister Franz Josef Strauss and German Air Force Chief of Staff General Josef Kammhuber. Discussion centered on NATO training procedures for the F-84F aircraft.. The specific sentence under consideration is ```At the

outset neither of them had any idea of the size of the training

task nor the time required to accomplish it.```. [/INSTRUCTION]. At the

outset neither of them had any idea of the size of the training

task nor the time required to accomplish it.####. </s>"
2009070101881,1958-06-24,"Memorandum to General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), from General Frank Everest, Commander, U.S. Air Forces in Europe (USAFE), in which Everest summarizes his Bonn, West Germany, meeting with West German Defense Minister Franz Josef Strauss and German Air Force Chief of Staff General Josef Kammhuber. Discussion centered on NATO training procedures for the F-84F aircraft.",SECRET,,2009-03-06,DEPARTMENT OF DEFENSE,"Kammhuber had

the idea that a year or more would be needed.",True,"[MILITARY AFFAIRS] had

the idea that a year or more would be needed.","<s>[INSTRUCTION] Please assist in identifying sensitive text that requires redaction in the document titled Memorandum to General Lauris Norstad, NATO\'s Supreme Allied Commander, Europe (SACEUR), from General Frank Everest, Commander, U.S. Air Forces in Europe (USAFE), in which Everest summarizes his Bonn, West Germany, meeting with West German Defense Minister Franz Josef Strauss and German Air Force Chief of Staff General Josef Kammhuber. Discussion centered on NATO training procedures for the F-84F aircraft.. The specific sentence under consideration is ```Kammhuber had

the idea that a year or more would be needed.```. [/INSTRUCTION]. [MILITARY AFFAIRS] had

the idea that a year or more would be needed.####. </s>"
